coin,block,total_supply,total_supply_pct,date
DASH,4849373,16552906.69206492,86.1423359691219,2038-10-01
DASH,4866379,16568370.785368478,86.22281205381171,2038-11-01
DASH,4882836,16583335.655619957,86.3006901512914,2038-12-01
DASH,4899841,16598798.839591907,86.38116150376406,2039-01-01
DASH,4916847,16614262.932895465,86.46163758845385,2039-02-01
DASH,4932207,16628230.266374392,86.53432444373054,2039-03-01
DASH,4949213,16643694.35967795,86.61480052842033,2039-04-01
DASH,4965670,16658659.229929429,86.69267862590004,2039-05-01
DASH,4982676,16674123.323232986,86.77315471058984,2039-06-01
DASH,4999133,16689088.193484465,86.85103280806955,2039-07-01
DASH,5016139,16704552.286788022,86.93150889275934,2039-08-01
DASH,5033144,16720015.470759973,87.011980245232,2039-09-01
DASH,5049601,16734730.859388394,87.08856002512971,2039-10-01
DASH,5066607,16749090.374592053,87.16328781802063,2039-11-01
DASH,5083064,16762986.325533286,87.2356031942176,2039-12-01
DASH,5100070,16777345.84073723,87.31033098711002,2040-01-01
DASH,5117076,16791705.355972566,87.38505878016576,2040-02-01
DASH,5132984,16805137.742681004,87.454961739823,2040-03-01
DASH,5149990,16819497.25791634,87.52968953287878,2040-04-01
DASH,5166447,16833393.208888225,87.60200490923528,2040-05-01
DASH,5183453,16847752.72412356,87.67673270229103,2040-06-01
DASH,5199910,16861648.675095446,87.74904807864753,2040-07-01
DASH,5216916,16876008.19033078,87.82377587170329,2040-08-01
DASH,5233921,16890366.861186765,87.89849927055741,2040-09-01
DASH,5250379,16904263.656538002,87.97081904111555,2040-10-01
DASH,5267384,16917935.726350315,88.04196932626336,2040-11-01
DASH,5283841,16930839.10938688,88.1091193185488,2040-12-01
DASH,5300847,16944172.944953497,88.1785094120535,2041-01-01
DASH,5317853,16957506.780520115,88.24789950555817,2041-02-01
DASH,5333213,16969550.042563114,88.31057337573527,2041-03-01
DASH,5350219,16982883.878129732,88.37996346923995,2041-04-01
DASH,5366676,16995787.261166297,88.44711346152542,2041-05-01
DASH,5383681,17009120.312666375,88.51649947470001,2041-06-01
DASH,5400139,17022024.47976948,88.58365354731555,2041-07-01
DASH,5417144,17035357.531269558,88.65303956049013,2041-08-01
DASH,5434150,17048691.366836175,88.72242965399482,2041-09-01
DASH,5450607,17061594.74987274,88.78957964628027,2041-10-01
DASH,5467613,17074851.690915585,88.85856957599351,2041-11-01
DASH,5484070,17086833.403757147,88.92092314037254,2041-12-01
DASH,5501076,17099214.822520204,88.98535679874462,2042-01-01
DASH,5518081,17111595.513221473,89.04978666823877,2042-02-01
DASH,5533441,17122778.542281836,89.10798383350958,2042-03-01
DASH,5550447,17135159.961044893,89.17241749188166,2042-04-01
DASH,5566904,17147141.673886456,89.23477105626067,2042-05-01
DASH,5583910,17159523.092649512,89.29920471463276,2042-06-01
DASH,5600367,17171504.805491075,89.36155827901177,2042-07-01
DASH,5617373,17183886.22425413,89.42599193738387,2042-08-01
DASH,5634379,17196267.643017188,89.49042559575595,2042-09-01
DASH,5650836,17208249.35585875,89.55277916013496,2042-10-01
DASH,5667841,17220630.04656002,89.61720902962911,2042-11-01
DASH,5684299,17232205.864938248,89.67745029446587,2042-12-01
DASH,5701304,17243702.220553227,89.73727803023634,2043-01-01
DASH,5718310,17255199.252225578,89.7971092842506,2043-02-01
DASH,5733670,17265583.49346322,89.85114950897476,2043-03-01
DASH,5750676,17277080.52513557,89.91098076298903,2043-04-01
DASH,5767133,17288206.40131056,89.96888050115864,2043-05-01
DASH,5784139,17299703.43298291,90.0287117551729,2043-06-01
DASH,5800596,17310829.3091579,90.08661149334255,2043-07-01
DASH,5817601,17322325.66477288,90.14643922911301,2043-08-01
DASH,5834607,17333822.69644523,90.20627048312726,2043-09-01
DASH,5851064,17344948.57262022,90.2641702212969,2043-10-01
DASH,5868070,17356445.60429257,90.32400147531115,2043-11-01
DASH,5884527,17367571.48046756,90.38190121348079,2043-12-01
DASH,5901533,17378353.195138443,90.438009914193,2044-01-01
DASH,5918539,17389029.010249194,90.49356750713558,2044-02-01
DASH,5934447,17399015.536580008,90.54553799922843,2044-03-01
DASH,5951453,17409691.351690758,90.60109559217102,2044-04-01
DASH,5967910,17420022.52241154,90.65485963468875,2044-05-01
DASH,5984916,17430698.33752229,90.71041722763134,2044-06-01
DASH,6001373,17441029.508243073,90.76418127014905,2044-07-01
DASH,6018379,17451705.323353823,90.81973886309164,2044-08-01
DASH,6035384,17462380.510697015,90.87529318909358,2044-09-01
DASH,6051841,17472711.681417797,90.92905723161128,2044-10-01
DASH,6068847,17483387.496528547,90.98461482455389,2044-11-01
DASH,6085304,17493718.66724933,91.0383788670716,2044-12-01
DASH,6102310,17504154.585487068,91.092688022056,2045-01-01
DASH,6119316,17514067.8424254,91.14427721576173,2045-02-01
DASH,6134676,17523021.601485305,91.19087312398942,2045-03-01
DASH,6151681,17532934.275496613,91.2424592841074,2045-04-01
